Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B09001_001,SE_B09001_002,SE_B09001_003,SE_B09001_004,SE_B09001_005,SE_B09001_006,SE_B09001_007,SE_B09001_008,PCT_SE_B09001_002,PCT_SE_B09001_003,PCT_SE_B09001_004,PCT_SE_B09001_005,PCT_SE_B09001_006,PCT_SE_B09001_007,PCT_SE_B09001_008
"06037109300","Census Tract 1093, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1093",,,,1398,75,212,295,272,384,122,38,5.36,15.16,21.1,19.46,27.47,8.73,2.72
"06037109400","Census Tract 1094, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1094",,,,2082,72,426,442,550,227,230,135,3.46,20.46,21.23,26.42,10.9,11.05,6.48
"06037109500","Census Tract 1095, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1095",,,,1811,27,689,295,215,334,128,123,1.49,38.05,16.29,11.87,18.44,7.07,6.79
"06037109601","Census Tract 1096.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1096.01",,,,2247,63,462,557,556,342,157,110,2.8,20.56,24.79,24.74,15.22,6.99,4.9
"06037109603","Census Tract 1096.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1096.03",,,,1349,167,214,377,250,210,60,71,12.38,15.86,27.95,18.53,15.57,4.45,5.26
"06037109604","Census Tract 1096.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1096.04",,,,1524,84,419,295,432,80,117,97,5.51,27.49,19.36,28.35,5.25,7.68,6.36
"06037109700","Census Tract 1097, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1097",,,,1675,38,483,197,422,322,141,72,2.27,28.84,11.76,25.19,19.22,8.42,4.3
"06037109800","Census Tract 1098, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1098",,,,1810,238,455,260,490,146,221,0,13.15,25.14,14.36,27.07,8.07,12.21,0
"06037111100","Census Tract 1111, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1111",,,,1432,146,394,302,219,167,174,30,10.2,27.51,21.09,15.29,11.66,12.15,2.09
"06037111201","Census Tract 1112.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.01",,,,1346,36,300,288,323,228,138,33,2.67,22.29,21.4,24,16.94,10.25,2.45
"06037111202","Census Tract 1112.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.02",,,,1929,55,456,360,457,218,230,153,2.85,23.64,18.66,23.69,11.3,11.92,7.93
"06037111204","Census Tract 1112.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.04",,,,2283,368,382,439,501,260,235,98,16.12,16.73,19.23,21.94,11.39,10.29,4.29
"06037111205","Census Tract 1112.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.05",,,,1942,161,439,260,654,164,192,72,8.29,22.61,13.39,33.68,8.44,9.89,3.71
"06037111206","Census Tract 1112.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.06",,,,1794,170,247,329,467,388,106,87,9.48,13.77,18.34,26.03,21.63,5.91,4.85
"06037111302","Census Tract 1113.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1113.02",,,,2160,193,570,464,477,228,119,109,8.94,26.39,21.48,22.08,10.56,5.51,5.05
"06037111303","Census Tract 1113.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1113.03",,,,1691,17,372,181,519,345,238,19,1.01,22,10.7,30.69,20.4,14.07,1.12
"06037111304","Census Tract 1113.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1113.04",,,,1762,93,743,504,111,87,224,0,5.28,42.17,28.6,6.3,4.94,12.71,0
"06037111401","Census Tract 1114.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1114.01",,,,1104,29,290,183,312,66,163,61,2.63,26.27,16.58,28.26,5.98,14.76,5.53
"06037111402","Census Tract 1114.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1114.02",,,,2587,67,784,423,405,536,256,116,2.59,30.31,16.35,15.66,20.72,9.9,4.48
"06037113101","Census Tract 1131.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1131.01",,,,1427,108,515,222,207,175,105,95,7.57,36.09,15.56,14.51,12.26,7.36,6.66
"06037113102","Census Tract 1131.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1131.02",,,,963,56,239,172,259,167,46,24,5.82,24.82,17.86,26.9,17.34,4.78,2.49
"06037113211","Census Tract 1132.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.11",,,,1567,74,234,463,318,148,261,69,4.72,14.93,29.55,20.29,9.44,16.66,4.4
"06037113212","Census Tract 1132.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.12",,,,1372,76,385,478,242,170,16,5,5.54,28.06,34.84,17.64,12.39,1.17,0.36
"06037113213","Census Tract 1132.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.13",,,,2364,272,451,590,599,233,146,73,11.51,19.08,24.96,25.34,9.86,6.18,3.09
"06037113231","Census Tract 1132.31, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.31",,,,816,78,103,180,207,99,100,49,9.56,12.62,22.06,25.37,12.13,12.25,6
"06037113232","Census Tract 1132.32, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.32",,,,1959,165,331,543,340,375,99,106,8.42,16.9,27.72,17.36,19.14,5.05,5.41
"06037113234","Census Tract 1132.34, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.34",,,,2160,137,613,324,397,447,109,133,6.34,28.38,15,18.38,20.69,5.05,6.16
"06037113235","Census Tract 1132.35, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.35",,,,749,0,180,151,228,74,99,17,0,24.03,20.16,30.44,9.88,13.22,2.27
"06037113237","Census Tract 1132.37, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.37",,,,1881,351,355,388,241,304,164,78,18.66,18.87,20.63,12.81,16.16,8.72,4.15
"06037113238","Census Tract 1132.38, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.38",,,,2073,164,696,329,253,292,181,158,7.91,33.57,15.87,12.2,14.09,8.73,7.62
"06037113239","Census Tract 1132.39, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.39",,,,1172,59,182,358,141,189,191,52,5.03,15.53,30.55,12.03,16.13,16.3,4.44
"06037113301","Census Tract 1133.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.01",,,,2101,468,222,535,327,318,148,83,22.28,10.57,25.46,15.56,15.14,7.04,3.95
"06037113303","Census Tract 1133.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.03",,,,1680,412,348,268,143,287,80,142,24.52,20.71,15.95,8.51,17.08,4.76,8.45
"06037113322","Census Tract 1133.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.22",,,,1670,168,350,305,439,199,200,9,10.06,20.96,18.26,26.29,11.92,11.98,0.54
"06037113323","Census Tract 1133.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.23",,,,1855,233,559,398,298,263,73,31,12.56,30.13,21.46,16.06,14.18,3.94,1.67
"06037113324","Census Tract 1133.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.24",,,,1139,93,350,160,341,183,12,0,8.17,30.73,14.05,29.94,16.07,1.05,0
"06037113423","Census Tract 1134.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.23",,,,1164,39,299,222,246,135,219,4,3.35,25.69,19.07,21.13,11.6,18.81,0.34
"06037113424","Census Tract 1134.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.24",,,,1532,174,262,207,315,341,156,77,11.36,17.1,13.51,20.56,22.26,10.18,5.03
"06037113425","Census Tract 1134.25, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.25",,,,2287,143,818,528,254,301,150,93,6.25,35.77,23.09,11.11,13.16,6.56,4.07
"06037113426","Census Tract 1134.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.26",,,,784,52,182,111,122,67,202,48,6.63,23.21,14.16,15.56,8.55,25.77,6.12
"06037113427","Census Tract 1134.27, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.27",,,,1140,127,204,221,239,173,176,0,11.14,17.89,19.39,20.96,15.18,15.44,0
"06037113428","Census Tract 1134.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.28",,,,2326,60,652,631,415,414,154,0,2.58,28.03,27.13,17.84,17.8,6.62,0
"06037115101","Census Tract 1151.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1151.01",,,,1806,205,388,306,206,332,225,144,11.35,21.48,16.94,11.41,18.38,12.46,7.97
"06037115103","Census Tract 1151.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1151.03",,,,810,285,295,98,37,36,18,41,35.19,36.42,12.1,4.57,4.44,2.22,5.06
"06037115104","Census Tract 1151.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1151.04",,,,2075,405,564,470,287,99,167,83,19.52,27.18,22.65,13.83,4.77,8.05,4
"06037115202","Census Tract 1152.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1152.02",,,,3240,510,652,354,647,624,314,139,15.74,20.12,10.93,19.97,19.26,9.69,4.29
"06037115203","Census Tract 1152.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1152.03",,,,1288,169,153,406,403,84,73,0,13.12,11.88,31.52,31.29,6.52,5.67,0
"06037115204","Census Tract 1152.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1152.04",,,,1866,228,476,287,485,184,116,90,12.22,25.51,15.38,25.99,9.86,6.22,4.82
"06037115301","Census Tract 1153.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1153.01",,,,1875,247,496,218,404,172,301,37,13.17,26.45,11.63,21.55,9.17,16.05,1.97
"06037115302","Census Tract 1153.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1153.02",,,,1855,53,537,314,409,356,137,49,2.86,28.95,16.93,22.05,19.19,7.39,2.64
"06037115401","Census Tract 1154.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1154.01",,,,2521,258,420,845,371,188,325,114,10.23,16.66,33.52,14.72,7.46,12.89,4.52
"06037115403","Census Tract 1154.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1154.03",,,,1697,194,362,419,329,214,139,40,11.43,21.33,24.69,19.39,12.61,8.19,2.36
"06037115404","Census Tract 1154.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1154.04",,,,1284,131,269,261,276,213,120,14,10.2,20.95,20.33,21.5,16.59,9.35,1.09
"06037117101","Census Tract 1171.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1171.01",,,,2399,226,411,496,563,305,302,96,9.42,17.13,20.68,23.47,12.71,12.59,4
"06037117102","Census Tract 1171.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1171.02",,,,1219,55,308,304,342,125,32,53,4.51,25.27,24.94,28.06,10.25,2.63,4.35
"06037117201","Census Tract 1172.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1172.01",,,,1761,119,449,362,382,173,162,114,6.76,25.5,20.56,21.69,9.82,9.2,6.47
"06037117202","Census Tract 1172.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1172.02",,,,967,75,255,219,188,107,106,17,7.76,26.37,22.65,19.44,11.07,10.96,1.76
"06037117301","Census Tract 1173.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1173.01",,,,1596,37,372,311,278,316,262,20,2.32,23.31,19.49,17.42,19.8,16.42,1.25
"06037117302","Census Tract 1173.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1173.02",,,,2077,66,358,344,529,491,207,82,3.18,17.24,16.56,25.47,23.64,9.97,3.95
"06037117303","Census Tract 1173.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1173.03",,,,1693,105,357,419,294,349,142,27,6.2,21.09,24.75,17.37,20.61,8.39,1.59
"06037117404","Census Tract 1174.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.04",,,,2328,21,558,369,340,659,322,59,0.9,23.97,15.85,14.6,28.31,13.83,2.53
"06037117405","Census Tract 1174.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.05",,,,1457,62,334,458,222,174,172,35,4.26,22.92,31.43,15.24,11.94,11.81,2.4
"06037117407","Census Tract 1174.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.07",,,,1442,57,341,257,368,187,232,0,3.95,23.65,17.82,25.52,12.97,16.09,0
"06037117408","Census Tract 1174.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.08",,,,1036,17,285,212,249,91,147,35,1.64,27.51,20.46,24.03,8.78,14.19,3.38
"06037117510","Census Tract 1175.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1175.10",,,,1899,32,411,510,585,198,104,59,1.69,21.64,26.86,30.81,10.43,5.48,3.11
"06037117520","Census Tract 1175.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1175.20",,,,1744,37,302,373,580,200,170,82,2.12,17.32,21.39,33.26,11.47,9.75,4.7
"06037117530","Census Tract 1175.30, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1175.30",,,,2720,78,578,491,793,312,364,104,2.87,21.25,18.05,29.15,11.47,13.38,3.82
"06037119001","Census Tract 1190.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1190.01",,,,2371,104,474,640,664,194,166,129,4.39,19.99,26.99,28.01,8.18,7,5.44
"06037119003","Census Tract 1190.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1190.03",,,,1671,55,470,350,343,81,258,114,3.29,28.13,20.95,20.53,4.85,15.44,6.82
"06037119004","Census Tract 1190.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1190.04",,,,1134,78,271,269,259,202,55,0,6.88,23.9,23.72,22.84,17.81,4.85,0
"06037119201","Census Tract 1192.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1192.01",,,,1818,56,692,325,354,242,77,72,3.08,38.06,17.88,19.47,13.31,4.24,3.96
"06037119202","Census Tract 1192.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1192.02",,,,2066,104,532,514,426,330,140,20,5.03,25.75,24.88,20.62,15.97,6.78,0.97
"06037119310","Census Tract 1193.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.10",,,,1902,3,420,574,432,259,170,44,0.16,22.08,30.18,22.71,13.62,8.94,2.31
"06037119320","Census Tract 1193.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.20",,,,2075,112,454,569,613,131,100,96,5.4,21.88,27.42,29.54,6.31,4.82,4.63
"06037119340","Census Tract 1193.40, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.40",,,,1687,99,368,237,586,120,139,138,5.87,21.81,14.05,34.74,7.11,8.24,8.18
"06037119341","Census Tract 1193.41, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.41",,,,1361,6,360,331,260,147,220,37,0.44,26.45,24.32,19.1,10.8,16.16,2.72
"06037119342","Census Tract 1193.42, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.42",,,,1437,106,346,276,316,129,206,58,7.38,24.08,19.21,21.99,8.98,14.34,4.04
"06037119400","Census Tract 1194, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1194",,,,2242,103,466,615,538,279,186,55,4.59,20.79,27.43,24,12.44,8.3,2.45
"06037119700","Census Tract 1197, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1197",,,,1969,52,506,395,640,207,151,18,2.64,25.7,20.06,32.5,10.51,7.67,0.91
"06037119801","Census Tract 1198.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1198.01",,,,1137,56,272,230,306,123,116,34,4.93,23.92,20.23,26.91,10.82,10.2,2.99
"06037119802","Census Tract 1198.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1198.02",,,,1306,31,253,153,308,362,126,73,2.37,19.37,11.72,23.58,27.72,9.65,5.59
"06037119900","Census Tract 1199, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1199",,,,1902,111,360,363,444,411,124,89,5.84,18.93,19.09,23.34,21.61,6.52,4.68
"06037120010","Census Tract 1200.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1200.10",,,,1259,80,345,278,301,85,92,78,6.35,27.4,22.08,23.91,6.75,7.31,6.2
"06037120020","Census Tract 1200.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1200.20",,,,2177,106,516,342,641,282,141,149,4.87,23.7,15.71,29.44,12.95,6.48,6.84
"06037120030","Census Tract 1200.30, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1200.30",,,,1071,91,193,272,236,121,131,27,8.5,18.02,25.4,22.04,11.3,12.23,2.52
"06037120103","Census Tract 1201.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.03",,,,1137,35,228,284,148,173,151,118,3.08,20.05,24.98,13.02,15.22,13.28,10.38
"06037120104","Census Tract 1201.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.04",,,,930,21,202,122,274,209,87,15,2.26,21.72,13.12,29.46,22.47,9.35,1.61
"06037120105","Census Tract 1201.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.05",,,,1134,87,262,241,214,167,119,44,7.67,23.1,21.25,18.87,14.73,10.49,3.88
"06037120106","Census Tract 1201.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.06",,,,1965,217,430,211,488,319,184,116,11.04,21.88,10.74,24.83,16.23,9.36,5.9
"06037120107","Census Tract 1201.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.07",,,,1548,120,330,359,396,111,143,89,7.75,21.32,23.19,25.58,7.17,9.24,5.75
"06037120108","Census Tract 1201.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.08",,,,2146,124,481,248,636,320,231,106,5.78,22.41,11.56,29.64,14.91,10.76,4.94
"06037120300","Census Tract 1203, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1203",,,,2256,46,587,513,674,175,261,0,2.04,26.02,22.74,29.88,7.76,11.57,0
"06037120400","Census Tract 1204, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1204",,,,2494,249,834,490,567,220,60,74,9.98,33.44,19.65,22.73,8.82,2.41,2.97
"06037121010","Census Tract 1210.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1210.10",,,,2528,122,797,556,738,189,103,23,4.83,31.53,21.99,29.19,7.48,4.07,0.91
"06037121020","Census Tract 1210.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1210.20",,,,1484,55,568,199,401,170,83,8,3.71,38.27,13.41,27.02,11.46,5.59,0.54
"06037121101","Census Tract 1211.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1211.01",,,,1485,165,367,185,360,227,91,90,11.11,24.71,12.46,24.24,15.29,6.13,6.06
"06037121102","Census Tract 1211.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1211.02",,,,932,149,169,178,176,172,53,35,15.99,18.13,19.1,18.88,18.45,5.69,3.76
"06037121210","Census Tract 1212.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1212.10",,,,947,80,170,141,244,112,131,69,8.45,17.95,14.89,25.77,11.83,13.83,7.29
"06037121221","Census Tract 1212.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1212.21",,,,1069,92,278,222,133,204,120,20,8.61,26.01,20.77,12.44,19.08,11.23,1.87
